Timestamp(s),Pressure(Pa),Altitude(m),TempBaro(C),Humidity(%),TempHygro(C),TempTherm(C),Date(y-m-d),Time(h:m:s),TimeError(s),Latitude(deg),LatError(deg),Longitide(deg),LonError(deg),Altitude(m),AltError(m),Climb(m/s),ClimbError(m/s),Track(deg),TrackError(deg),Speed(m/s),SpeedError(m/s)
1621875788,99609.75,142.43967345693142,25.1875,42.17593652246891,26.22301060502022,25.5625,,,,,,,,,,,,,,,
1621875798,99612.25,142.31467154955368,25.1875,42.063019760433356,26.279087510490584,25.5625,,,,,,,,,,,,,,,
